timestamp,timestamp_iso,temperature,temp_min_predicted,temp_max_predicted,pressure,humidity,wind_speed,rain_1h_predicted,cloud_cover,weather_description
1507327200,2017-10-06 22:00:00 +0000 UTC,82.4,80.6,84.2,1017,54,2,,40,Clouds
1507330800,2017-10-06 23:00:00 +0000 UTC,80.6,78.8,82.4,1017,61,1,,1,Clear
1507334400,2017-10-07 00:00:00 +0000 UTC,78.458,75.2,80.6,1017,73,2,,75,Clouds
1507338000,2017-10-07 01:00:00 +0000 UTC,75.56000000000009,73.4,78.8,1018,83,2,,40,Clouds
1507341600,2017-10-07 02:00:00 +0000 UTC,74.48000000000005,73.4,78.8,1018,83,1,,90,Clouds
1507345200,2017-10-07 03:00:00 +0000 UTC,73.20200000000008,71.6,75.2,1018,83,1,,90,Clouds
1507348800,2017-10-07 04:00:00 +0000 UTC,73.4,69.8,77.0,1018,83,2,,90,Clouds
1507352400,2017-10-07 05:00:00 +0000 UTC,73.61600000000001,71.6,77.0,1017,83,2,,75,Clouds
1507356000,2017-10-07 06:00:00 +0000 UTC,73.79600000000005,71.6,75.2,1017,88,2,,1,Clear
1507359600,2017-10-07 07:00:00 +0000 UTC,73.20200000000008,71.6,75.2,1016,78,4,,75,Clouds
1507363200,2017-10-07 08:00:00 +0000 UTC,73.00400000000005,71.6,73.4,1016,94,1,,90,Clouds
1507366800,2017-10-07 09:00:00 +0000 UTC,72.68000000000004,71.6,73.4,1015,88,2,0.3,90,Rain
1507370400,2017-10-07 10:00:00 +0000 UTC,72.59000000000002,71.6,73.4,1016,88,3,,90,Clouds
1507374000,2017-10-07 11:00:00 +0000 UTC,71.99600000000005,71.6,73.4,1016,94,3,,90,Drizzle
1507374000,2017-10-07 11:00:00 +0000 UTC,71.99600000000005,71.6,73.4,1016,94,3,,90,Mist
1507377600,2017-10-07 12:00:00 +0000 UTC,71.6,71.6,71.6,1016,100,2,,90,Drizzle
1507377600,2017-10-07 12:00:00 +0000 UTC,71.6,71.6,71.6,1016,100,2,,90,Mist
1507381200,2017-10-07 13:00:00 +0000 UTC,71.6,69.8,73.4,1017,94,2,0.3,90,Drizzle
1507381200,2017-10-07 13:00:00 +0000 UTC,71.6,69.8,73.4,1017,94,2,0.3,90,Mist
1507381200,2017-10-07 13:00:00 +0000 UTC,71.6,69.8,73.4,1017,94,2,0.3,90,Rain
1507384800,2017-10-07 14:00:00 +0000 UTC,72.32000000000006,71.6,73.4,1018,74,2,,90,Drizzle
1507384800,2017-10-07 14:00:00 +0000 UTC,72.32000000000006,71.6,73.4,1018,74,2,,90,Mist
1507384800,2017-10-07 14:00:00 +0000 UTC,72.32000000000006,71.6,73.4,1018,74,2,,90,Haze
1507388400,2017-10-07 15:00:00 +0000 UTC,73.70600000000003,71.6,77.0,1018,94,3,,90,Mist
1507392000,2017-10-07 16:00:00 +0000 UTC,74.84000000000002,73.4,77.0,1018,83,3,,75,Mist
1507395600,2017-10-07 17:00:00 +0000 UTC,76.83800000000005,73.4,80.6,1017,78,2,,75,Mist
1507399200,2017-10-07 18:00:00 +0000 UTC,79.16000000000008,77.0,82.4,1017,74,4,,75,Clouds
1507402800,2017-10-07 19:00:00 +0000 UTC,81.32000000000006,78.8,84.2,1016,65,3,,90,Clouds
1507406400,2017-10-07 20:00:00 +0000 UTC,80.924,78.8,84.2,1015,69,3,,75,Clouds
1507410000,2017-10-07 21:00:00 +0000 UTC,80.76200000000006,78.8,82.4,1015,74,5,,90,Clouds
1507413600,2017-10-07 22:00:00 +0000 UTC,80.42000000000006,78.8,82.4,1014,83,3,,90,Clouds
1507417200,2017-10-07 23:00:00 +0000 UTC,79.28600000000007,77.0,80.6,1014,88,2,,75,Clouds
1507420800,2017-10-08 00:00:00 +0000 UTC,78.26000000000008,77.0,78.8,1014,94,2,,40,Clouds
1507424400,2017-10-08 01:00:00 +0000 UTC,76.49600000000005,73.4,78.8,1015,100,2,,40,Clouds
1507428000,2017-10-08 02:00:00 +0000 UTC,75.68600000000006,73.4,77.0,1015,100,3,,1,Clear
1507431600,2017-10-08 03:00:00 +0000 UTC,75.52400000000002,73.4,77.0,1015,100,3,,1,Clear
1507435200,2017-10-08 04:00:00 +0000 UTC,75.59600000000005,75.2,77.0,1015,100,3,0.3,40,Rain
1507438800,2017-10-08 05:00:00 +0000 UTC,74.60600000000002,73.4,77.0,1015,88,1,0.3,90,Rain
1507442400,2017-10-08 06:00:00 +0000 UTC,74.21000000000008,73.4,75.2,1014,94,3,0.9,90,Rain
1507446000,2017-10-08 07:00:00 +0000 UTC,74.21000000000008,73.4,75.2,1014,94,3,0.3,90,Drizzle
1507446000,2017-10-08 07:00:00 +0000 UTC,74.21000000000008,73.4,75.2,1014,94,3,0.3,90,Rain
1507449600,2017-10-08 08:00:00 +0000 UTC,74.192,73.4,75.2,1013,94,2,0.9,90,Rain
1507453200,2017-10-08 09:00:00 +0000 UTC,74.192,73.4,75.2,1012,94,3,0.9,90,Rain
1507453200,2017-10-08 09:00:00 +0000 UTC,74.192,73.4,75.2,1012,94,3,0.9,90,Mist
1507453200,2017-10-08 09:00:00 +0000 UTC,74.192,73.4,75.2,1012,94,3,0.9,90,Drizzle
1507456800,2017-10-08 10:00:00 +0000 UTC,74.66000000000008,73.4,77.0,1011,94,4,0.9,90,Rain
1507456800,2017-10-08 10:00:00 +0000 UTC,74.66000000000008,73.4,77.0,1011,94,4,0.9,90,Mist
1507456800,2017-10-08 10:00:00 +0000 UTC,74.66000000000008,73.4,77.0,1011,94,4,0.9,90,Drizzle
1507460400,2017-10-08 11:00:00 +0000 UTC,74.21000000000008,73.4,75.2,1012,94,2,3.0,90,Mist
1507460400,2017-10-08 11:00:00 +0000 UTC,74.21000000000008,73.4,75.2,1012,94,2,3.0,90,Drizzle
1507460400,2017-10-08 11:00:00 +0000 UTC,74.21000000000008,73.4,75.2,1012,94,2,3.0,90,Rain
1507464000,2017-10-08 12:00:00 +0000 UTC,74.12000000000006,73.4,75.2,1011,100,3,3.0,90,Rain
1507464000,2017-10-08 12:00:00 +0000 UTC,74.12000000000006,73.4,75.2,1011,100,3,3.0,90,Mist
1507464000,2017-10-08 12:00:00 +0000 UTC,74.12000000000006,73.4,75.2,1011,100,3,3.0,90,Drizzle
1507467600,2017-10-08 13:00:00 +0000 UTC,74.28200000000001,73.4,75.2,1011,100,3,0.3,90,Rain
1507467600,2017-10-08 13:00:00 +0000 UTC,74.28200000000001,73.4,75.2,1011,100,3,0.3,90,Drizzle
1507467600,2017-10-08 13:00:00 +0000 UTC,74.28200000000001,73.4,75.2,1011,100,3,0.3,90,Mist
1507471200,2017-10-08 14:00:00 +0000 UTC,74.28200000000001,73.4,75.2,1011,94,3,3.0,90,Rain
1507471200,2017-10-08 14:00:00 +0000 UTC,74.28200000000001,73.4,75.2,1011,94,3,3.0,90,Mist
1507474800,2017-10-08 15:00:00 +0000 UTC,74.39000000000001,73.4,75.2,1011,94,4,3.0,90,Rain
1507474800,2017-10-08 15:00:00 +0000 UTC,74.39000000000001,73.4,75.2,1011,94,4,3.0,90,Mist
1507478400,2017-10-08 16:00:00 +0000 UTC,74.39000000000001,73.4,75.2,1011,100,5,0.9,90,Rain
1507478400,2017-10-08 16:00:00 +0000 UTC,74.39000000000001,73.4,75.2,1011,100,5,0.9,90,Mist
1507482000,2017-10-08 17:00:00 +0000 UTC,74.53399999999999,73.4,77.0,1011,94,6,0.9,90,Rain
1507482000,2017-10-08 17:00:00 +0000 UTC,74.53399999999999,73.4,77.0,1011,94,6,0.9,90,Mist
1507485600,2017-10-08 18:00:00 +0000 UTC,74.84000000000002,73.4,77.0,1010,88,6,0.9,90,Rain
1507485600,2017-10-08 18:00:00 +0000 UTC,74.84000000000002,73.4,77.0,1010,88,6,0.9,90,Mist
1507489200,2017-10-08 19:00:00 +0000 UTC,73.22000000000006,71.6,75.2,1008,94,2,0.9,75,Rain
1507489200,2017-10-08 19:00:00 +0000 UTC,73.22000000000006,71.6,75.2,1008,94,2,0.9,75,Mist
1507492800,2017-10-08 20:00:00 +0000 UTC,73.22000000000006,71.6,75.2,1007,94,8,3.0,90,Rain
1507492800,2017-10-08 20:00:00 +0000 UTC,73.22000000000006,71.6,75.2,1007,94,8,3.0,90,Mist
1507496400,2017-10-08 21:00:00 +0000 UTC,73.72400000000002,71.6,77.0,1006,94,4,0.9,90,Rain
1507496400,2017-10-08 21:00:00 +0000 UTC,73.72400000000002,71.6,77.0,1006,94,4,0.9,90,Mist
1507496400,2017-10-08 21:00:00 +0000 UTC,73.72400000000002,71.6,77.0,1006,94,4,0.9,90,Drizzle
1507500000,2017-10-08 22:00:00 +0000 UTC,74.858,71.6,77.0,1006,88,6,0.9,90,Rain
1507500000,2017-10-08 22:00:00 +0000 UTC,74.858,71.6,77.0,1006,88,6,0.9,90,Mist
1507503600,2017-10-08 23:00:00 +0000 UTC,75.2,73.4,77.0,1007,94,8,0.9,90,Rain
1507503600,2017-10-08 23:00:00 +0000 UTC,75.2,73.4,77.0,1007,94,8,0.9,90,Mist
1507507200,2017-10-09 00:00:00 +0000 UTC,74.69600000000005,73.4,77.0,1007,88,6,0.9,90,Rain
1507507200,2017-10-09 00:00:00 +0000 UTC,74.69600000000005,73.4,77.0,1007,88,6,0.9,90,Mist
1507510800,2017-10-09 01:00:00 +0000 UTC,74.858,73.4,77.0,1008,92,2,0.3,90,Rain
1507514400,2017-10-09 02:00:00 +0000 UTC,75.02000000000007,73.4,77.0,1009,97,2,0.3,90,Drizzle
1507514400,2017-10-09 02:00:00 +0000 UTC,75.02000000000007,73.4,77.0,1009,97,2,0.3,90,Rain
1507514400,2017-10-09 02:00:00 +0000 UTC,75.02000000000007,73.4,77.0,1009,97,2,0.3,90,Mist
1507518000,2017-10-09 03:00:00 +0000 UTC,75.2,73.4,77.0,1010,94,3,0.9,90,Drizzle
1507518000,2017-10-09 03:00:00 +0000 UTC,75.2,73.4,77.0,1010,94,3,0.9,90,Rain
1507518000,2017-10-09 03:00:00 +0000 UTC,75.2,73.4,77.0,1010,94,3,0.9,90,Mist
1507521600,2017-10-09 04:00:00 +0000 UTC,75.02000000000007,73.4,77.0,1011,88,6,0.3,90,Rain
1507525200,2017-10-09 05:00:00 +0000 UTC,74.84000000000002,73.4,77.0,1011,94,3,,90,Clouds
1507528800,2017-10-09 06:00:00 +0000 UTC,74.82200000000003,73.4,77.0,1012,94,2,,90,Clouds
1507532400,2017-10-09 07:00:00 +0000 UTC,74.21000000000008,73.4,75.2,1012,94,3,,90,Clouds
1507536000,2017-10-09 08:00:00 +0000 UTC,74.192,73.4,75.2,1012,94,1,,90,Drizzle
1507539600,2017-10-09 09:00:00 +0000 UTC,74.01200000000006,73.4,75.2,1013,100,1,,90,Clouds
1507543200,2017-10-09 10:00:00 +0000 UTC,73.41800000000009,71.6,75.2,1013,100,3,0.9,75,Rain
1507543200,2017-10-09 10:00:00 +0000 UTC,73.41800000000009,71.6,75.2,1013,100,3,0.9,75,Mist
1507546800,2017-10-09 11:00:00 +0000 UTC,74.12000000000006,71.6,77.0,1014,88,2,0.3,90,Mist
1507546800,2017-10-09 11:00:00 +0000 UTC,74.12000000000006,71.6,77.0,1014,88,2,0.3,90,Rain
1507546800,2017-10-09 11:00:00 +0000 UTC,74.12000000000006,71.6,77.0,1014,88,2,0.3,90,Haze
1507550400,2017-10-09 12:00:00 +0000 UTC,73.58000000000004,73.4,75.2,1015,100,1,0.3,90,Rain
1507550400,2017-10-09 12:00:00 +0000 UTC,73.58000000000004,73.4,75.2,1015,100,1,0.3,90,Mist
1507550400,2017-10-09 12:00:00 +0000 UTC,73.58000000000004,73.4,75.2,1015,100,1,0.3,90,Thunderstorm
1507554000,2017-10-09 13:00:00 +0000 UTC,73.58000000000004,73.4,75.2,1016,100,2,3.0,90,Thunderstorm
1507554000,2017-10-09 13:00:00 +0000 UTC,73.58000000000004,73.4,75.2,1016,100,2,3.0,90,Mist
1507554000,2017-10-09 13:00:00 +0000 UTC,73.58000000000004,73.4,75.2,1016,100,2,3.0,90,Rain
1507557600,2017-10-09 14:00:00 +0000 UTC,73.76000000000008,73.4,75.2,1016,94,2,0.9,90,Rain
1507557600,2017-10-09 14:00:00 +0000 UTC,73.76000000000008,73.4,75.2,1016,94,2,0.9,90,Mist
1507561200,2017-10-09 15:00:00 +0000 UTC,74.12000000000006,73.4,75.2,1017,94,2,0.9,90,Rain
1507561200,2017-10-09 15:00:00 +0000 UTC,74.12000000000006,73.4,75.2,1017,94,2,0.9,90,Mist
1507564800,2017-10-09 16:00:00 +0000 UTC,74.3,71.6,77.0,1016,94,2,0.9,75,Rain
1507564800,2017-10-09 16:00:00 +0000 UTC,74.3,71.6,77.0,1016,94,2,0.9,75,Mist
1507568400,2017-10-09 17:00:00 +0000 UTC,75.52400000000002,73.4,78.8,1017,94,1,0.3,90,Rain
1507568400,2017-10-09 17:00:00 +0000 UTC,75.52400000000002,73.4,78.8,1017,94,1,0.3,90,Mist
1507572000,2017-10-09 18:00:00 +0000 UTC,76.35200000000007,73.4,80.6,1016,94,3,0.3,90,Rain
1507572000,2017-10-09 18:00:00 +0000 UTC,76.35200000000007,73.4,80.6,1016,94,3,0.3,90,Mist
1507575600,2017-10-09 19:00:00 +0000 UTC,76.98200000000001,73.4,82.4,1016,94,3,0.3,75,Rain
1507575600,2017-10-09 19:00:00 +0000 UTC,76.98200000000001,73.4,82.4,1016,94,3,0.3,75,Mist
1507579200,2017-10-09 20:00:00 +0000 UTC,77.50400000000005,73.4,82.4,1015,100,1,0.9,90,Rain
1507579200,2017-10-09 20:00:00 +0000 UTC,77.50400000000005,73.4,82.4,1015,100,1,0.9,90,Mist
1507582800,2017-10-09 21:00:00 +0000 UTC,78.00800000000001,73.4,82.4,1015,100,2,,90,Mist
1507582800,2017-10-09 21:00:00 +0000 UTC,78.00800000000001,73.4,82.4,1015,100,2,,90,Drizzle
1507586400,2017-10-09 22:00:00 +0000 UTC,77.50400000000005,75.2,80.6,1015,88,3,,75,Mist
1507586400,2017-10-09 22:00:00 +0000 UTC,77.50400000000005,75.2,80.6,1015,88,3,,75,Drizzle
1507590000,2017-10-09 23:00:00 +0000 UTC,76.19000000000003,73.4,78.8,1015,100,1,,90,Mist
1507593600,2017-10-10 00:00:00 +0000 UTC,75.2,73.4,77.0,1016,94,2,,75,Mist
1507593600,2017-10-10 00:00:00 +0000 UTC,75.2,73.4,77.0,1016,94,2,,75,Drizzle
1507597200,2017-10-10 01:00:00 +0000 UTC,74.84000000000002,73.4,77.0,1017,100,1,0.3,90,Mist
1507597200,2017-10-10 01:00:00 +0000 UTC,74.84000000000002,73.4,77.0,1017,100,1,0.3,90,Rain
1507600800,2017-10-10 02:00:00 +0000 UTC,74.84000000000002,73.4,77.0,1017,100,1,0.3,90,Rain
1507600800,2017-10-10 02:00:00 +0000 UTC,74.84000000000002,73.4,77.0,1017,100,1,0.3,90,Mist
1507600800,2017-10-10 02:00:00 +0000 UTC,74.84000000000002,73.4,77.0,1017,100,1,0.3,90,Drizzle
1507600800,2017-10-10 02:00:00 +0000 UTC,74.84000000000002,73.4,77.0,1017,100,1,0.3,90,Haze
1507604400,2017-10-10 03:00:00 +0000 UTC,74.192,73.4,75.2,1018,94,2,0.3,90,Mist
1507604400,2017-10-10 03:00:00 +0000 UTC,74.192,73.4,75.2,1018,94,2,0.3,90,Rain
1507608000,2017-10-10 04:00:00 +0000 UTC,74.12000000000006,71.6,77.0,1018,100,1,,40,Mist
1507608000,2017-10-10 04:00:00 +0000 UTC,74.12000000000006,71.6,77.0,1018,100,1,,40,Haze
1507608000,2017-10-10 04:00:00 +0000 UTC,74.12000000000006,71.6,77.0,1018,100,1,,40,Drizzle
1507611600,2017-10-10 05:00:00 +0000 UTC,73.61600000000001,71.6,75.2,1018,100,1,,75,Mist
1507615200,2017-10-10 06:00:00 +0000 UTC,73.20200000000008,71.6,73.4,1018,100,2,,90,Mist
1507615200,2017-10-10 06:00:00 +0000 UTC,73.20200000000008,71.6,73.4,1018,100,2,,90,Fog
1507618800,2017-10-10 07:00:00 +0000 UTC,73.20200000000008,71.6,73.4,1018,94,2,,90,Mist
1507618800,2017-10-10 07:00:00 +0000 UTC,73.20200000000008,71.6,73.4,1018,94,2,,90,Fog
1507622400,2017-10-10 08:00:00 +0000 UTC,72.98600000000008,71.6,73.4,1018,100,1,,75,Mist
1507622400,2017-10-10 08:00:00 +0000 UTC,72.98600000000008,71.6,73.4,1018,100,1,,75,Fog
1507626000,2017-10-10 09:00:00 +0000 UTC,73.00400000000005,71.6,73.4,1018,100,1,,90,Mist
1507629600,2017-10-10 10:00:00 +0000 UTC,73.04000000000002,71.6,75.2,1019,100,1,,90,Mist
1507629600,2017-10-10 10:00:00 +0000 UTC,73.04000000000002,71.6,75.2,1019,100,1,,90,Fog
1507633200,2017-10-10 11:00:00 +0000 UTC,73.00400000000005,71.6,75.2,1019,94,1,,90,Mist
1507633200,2017-10-10 11:00:00 +0000 UTC,73.00400000000005,71.6,75.2,1019,94,1,,90,Fog
1507636800,2017-10-10 12:00:00 +0000 UTC,72.57200000000003,69.8,75.2,1019,100,2,,90,Mist
1507636800,2017-10-10 12:00:00 +0000 UTC,72.57200000000003,69.8,75.2,1019,100,2,,90,Fog
1507640400,2017-10-10 13:00:00 +0000 UTC,72.68000000000004,71.6,73.4,1020,100,1,,90,Mist
1507640400,2017-10-10 13:00:00 +0000 UTC,72.68000000000004,71.6,73.4,1020,100,1,,90,Fog
1507644000,2017-10-10 14:00:00 +0000 UTC,73.4,71.6,75.2,1020,94,1,,90,Mist
1507644000,2017-10-10 14:00:00 +0000 UTC,73.4,71.6,75.2,1020,94,1,,90,Fog
1507647600,2017-10-10 15:00:00 +0000 UTC,75.02000000000007,73.4,77.0,1020,94,1,,75,Mist
1507647600,2017-10-10 15:00:00 +0000 UTC,75.02000000000007,73.4,77.0,1020,94,1,,75,Fog
1507651200,2017-10-10 16:00:00 +0000 UTC,77.99000000000002,75.2,78.8,1020,78,1,,75,Mist
1507654800,2017-10-10 17:00:00 +0000 UTC,80.6,78.8,82.4,1020,83,1,,90,Clouds
1507658400,2017-10-10 18:00:00 +0000 UTC,83.3,82.4,84.2,1019,70,3,,75,Clouds
1507662000,2017-10-10 19:00:00 +0000 UTC,84.50600000000003,82.4,87.8,1019,62,2,,40,Clouds
1507665600,2017-10-10 20:00:00 +0000 UTC,85.28000000000004,84.2,87.8,1019,70,2,,40,Clouds
1507669200,2017-10-10 21:00:00 +0000 UTC,86.39600000000004,84.2,87.8,1019,66,2,,75,Clouds
1507672800,2017-10-10 22:00:00 +0000 UTC,85.46000000000008,84.2,86.0,1018,66,2,,40,Clouds
1507676400,2017-10-10 23:00:00 +0000 UTC,83.66000000000008,82.4,84.2,1019,74,1,,1,Clear
1507680000,2017-10-11 00:00:00 +0000 UTC,80.42000000000006,78.8,82.4,1019,83,1,,1,Clear
1507683600,2017-10-11 01:00:00 +0000 UTC,76.64000000000001,75.2,78.8,1019,88,1,,1,Clear
1507687200,2017-10-11 02:00:00 +0000 UTC,73.83200000000002,71.6,77.0,1019,83,2,,1,Mist
1507690800,2017-10-11 03:00:00 +0000 UTC,71.99600000000005,69.8,75.2,1019,100,2,,1,Mist
1507694400,2017-10-11 04:00:00 +0000 UTC,70.98800000000004,69.8,75.2,1019,100,2,,1,Mist
1507698000,2017-10-11 05:00:00 +0000 UTC,70.17800000000007,66.2,75.2,1019,100,1,,20,Mist
1507701600,2017-10-11 06:00:00 +0000 UTC,69.20600000000003,66.2,73.4,1019,100,1,,75,Mist
1507705200,2017-10-11 07:00:00 +0000 UTC,68.99000000000002,66.2,73.4,1019,100,1,,90,Fog
1507705200,2017-10-11 07:00:00 +0000 UTC,68.99000000000002,66.2,73.4,1019,100,1,,90,Mist
1507708800,2017-10-11 08:00:00 +0000 UTC,68.39600000000004,66.2,73.4,1018,100,1,,75,Mist
1507712400,2017-10-11 09:00:00 +0000 UTC,68.99000000000002,66.2,73.4,1018,100,1,0.3,90,Mist
1507712400,2017-10-11 09:00:00 +0000 UTC,68.99000000000002,66.2,73.4,1018,100,1,0.3,90,Rain
1507716000,2017-10-11 10:00:00 +0000 UTC,68.9,66.2,71.6,1018,100,2,,90,Mist
1507719600,2017-10-11 11:00:00 +0000 UTC,70.19600000000005,68.0,73.4,1019,94,1,0.3,90,Mist
1507719600,2017-10-11 11:00:00 +0000 UTC,70.19600000000005,68.0,73.4,1019,94,1,0.3,90,Rain
1507723200,2017-10-11 12:00:00 +0000 UTC,70.52000000000007,68.0,73.4,1019,100,1,,90,Mist
1507726800,2017-10-11 13:00:00 +0000 UTC,71.42000000000006,68.0,75.2,1019,94,1,0.3,90,Rain
1507726800,2017-10-11 13:00:00 +0000 UTC,71.42000000000006,68.0,75.2,1019,94,1,0.3,90,Mist
1507730400,2017-10-11 14:00:00 +0000 UTC,73.85,71.6,78.8,1019,78,1,,75,Mist
1507734000,2017-10-11 15:00:00 +0000 UTC,77.14400000000008,75.2,80.6,1019,74,1,,75,Clouds
1507737600,2017-10-11 16:00:00 +0000 UTC,80.24000000000002,78.8,82.4,1019,74,5,,75,Clouds
1507741200,2017-10-11 17:00:00 +0000 UTC,80.78000000000004,78.8,84.2,1020,83,2,,75,Clouds
1507744800,2017-10-11 18:00:00 +0000 UTC,83.39000000000001,80.6,86.0,1020,70,4,,75,Clouds
1507748400,2017-10-11 19:00:00 +0000 UTC,83.39000000000001,80.6,86.0,1019,74,2,,75,Clouds
1507752000,2017-10-11 20:00:00 +0000 UTC,84.18200000000002,82.4,87.8,1019,74,2,,40,Clouds
1507755600,2017-10-11 21:00:00 +0000 UTC,85.26200000000006,82.4,87.8,1019,70,3,,40,Haze
1507759200,2017-10-11 22:00:00 +0000 UTC,85.33399999999999,82.4,87.8,1018,74,2,,40,Haze
1507762800,2017-10-11 23:00:00 +0000 UTC,83.84000000000002,82.4,86.0,1018,83,2,,1,Haze
1507766400,2017-10-12 00:00:00 +0000 UTC,80.11400000000003,77.0,82.4,1018,100,2,,1,Clear
1507770000,2017-10-12 01:00:00 +0000 UTC,76.82000000000006,73.4,80.6,1019,100,2,,1,Clear
1507773600,2017-10-12 02:00:00 +0000 UTC,74.10200000000007,71.6,75.2,1019,100,1,,1,Mist
1507777200,2017-10-12 03:00:00 +0000 UTC,72.78800000000004,71.6,73.4,1019,93,1,,1,Mist
1507777200,2017-10-12 03:00:00 +0000 UTC,72.78800000000004,71.6,73.4,1019,93,1,,1,Haze
1507780800,2017-10-12 04:00:00 +0000 UTC,72.12200000000004,69.8,75.2,1019,93,1,,1,Haze
1507780800,2017-10-12 04:00:00 +0000 UTC,72.12200000000004,69.8,75.2,1019,93,1,,1,Mist
1507784400,2017-10-12 05:00:00 +0000 UTC,71.06000000000009,66.2,75.2,1019,91,1,,1,Mist
1507788000,2017-10-12 06:00:00 +0000 UTC,70.17800000000007,66.2,73.4,1018,100,1,,1,Mist
1507791600,2017-10-12 07:00:00 +0000 UTC,70.39400000000008,68.0,73.4,1017,100,1,,1,Mist
1507795200,2017-10-12 08:00:00 +0000 UTC,69.09800000000003,66.2,71.6,1017,100,2,,1,Mist
1507795200,2017-10-12 08:00:00 +0000 UTC,69.09800000000003,66.2,71.6,1017,100,2,,1,Fog
1507798800,2017-10-12 09:00:00 +0000 UTC,69.08000000000004,66.2,71.6,1018,93,2,,1,Mist
1507798800,2017-10-12 09:00:00 +0000 UTC,69.08000000000004,66.2,71.6,1018,93,2,,1,Fog
1507802400,2017-10-12 10:00:00 +0000 UTC,68.81000000000009,66.2,69.8,1018,93,2,,20,Mist
1507802400,2017-10-12 10:00:00 +0000 UTC,68.81000000000009,66.2,69.8,1018,93,2,,20,Haze
1507802400,2017-10-12 10:00:00 +0000 UTC,68.81000000000009,66.2,69.8,1018,93,2,,20,Fog
1507806000,2017-10-12 11:00:00 +0000 UTC,67.62200000000004,64.4,69.8,1018,100,1,,75,Mist
1507806000,2017-10-12 11:00:00 +0000 UTC,67.62200000000004,64.4,69.8,1018,100,1,,75,Fog
1507809600,2017-10-12 12:00:00 +0000 UTC,67.02800000000006,64.4,69.8,1019,93,1,,75,Mist
1507809600,2017-10-12 12:00:00 +0000 UTC,67.02800000000006,64.4,69.8,1019,93,1,,75,Fog
1507813200,2017-10-12 13:00:00 +0000 UTC,66.36200000000005,64.4,68.0,1019,100,1,,90,Mist
1507813200,2017-10-12 13:00:00 +0000 UTC,66.36200000000005,64.4,68.0,1019,100,1,,90,Fog
1507816800,2017-10-12 14:00:00 +0000 UTC,69.44000000000003,66.2,73.4,1020,100,2,,90,Mist
1507816800,2017-10-12 14:00:00 +0000 UTC,69.44000000000003,66.2,73.4,1020,100,2,,90,Fog
1507820400,2017-10-12 15:00:00 +0000 UTC,70.86200000000005,64.4,77.0,1020,77,1,,90,Haze
1507820400,2017-10-12 15:00:00 +0000 UTC,70.86200000000005,64.4,77.0,1020,77,1,,90,Mist
1507820400,2017-10-12 15:00:00 +0000 UTC,70.86200000000005,64.4,77.0,1020,77,1,,90,Fog
1507824000,2017-10-12 16:00:00 +0000 UTC,75.59600000000005,69.8,80.6,1020,83,2,,90,Mist
1507827600,2017-10-12 17:00:00 +0000 UTC,77.52200000000003,71.6,82.4,1020,78,3,,40,Clouds
1507831200,2017-10-12 18:00:00 +0000 UTC,80.96000000000008,75.2,84.2,1020,69,2,,1,Clear
1507834800,2017-10-12 19:00:00 +0000 UTC,82.94000000000003,78.8,86.0,1019,61,2,,1,Clear
1507838400,2017-10-12 20:00:00 +0000 UTC,84.34400000000008,80.6,87.8,1019,55,1,,1,Clear
1507842000,2017-10-12 21:00:00 +0000 UTC,85.01000000000008,82.4,87.8,1018,51,1,,1,Clear
1507845600,2017-10-12 22:00:00 +0000 UTC,84.52400000000002,80.6,87.8,1018,58,1,,1,Clear
1507849200,2017-10-12 23:00:00 +0000 UTC,81.75200000000008,77.0,86.0,1018,78,1,,1,Clear
1507852800,2017-10-13 00:00:00 +0000 UTC,76.49600000000005,69.8,80.6,1019,83,1,,1,Clear
1507856400,2017-10-13 01:00:00 +0000 UTC,71.00600000000003,68.0,73.4,1019,83,1,,1,Clear
1507860000,2017-10-13 02:00:00 +0000 UTC,67.24400000000007,62.6,71.6,1020,78,1,,1,Clear
1507863600,2017-10-13 03:00:00 +0000 UTC,66.99199999999999,62.6,73.4,1020,78,1,,1,Clear
1507867200,2017-10-13 04:00:00 +0000 UTC,65.984,60.8,73.4,1020,73,1,,1,Clear
1507870800,2017-10-13 05:00:00 +0000 UTC,64.00400000000005,59.0,71.6,1020,83,1,,1,Clear
1507874400,2017-10-13 06:00:00 +0000 UTC,63.64400000000008,59.0,69.8,1020,94,1,,1,Mist
1507878000,2017-10-13 07:00:00 +0000 UTC,62.924000000000014,57.2,69.8,1020,88,1,,1,Clear
1507881600,2017-10-13 08:00:00 +0000 UTC,64.184,60.8,68.0,1020,88,1,,1,Mist
1507885200,2017-10-13 09:00:00 +0000 UTC,64.56200000000005,60.8,68.0,1020,93,2,,90,Mist
1507888800,2017-10-13 10:00:00 +0000 UTC,66.39800000000002,64.4,69.8,1021,100,1,,90,Mist
1507892400,2017-10-13 11:00:00 +0000 UTC,66.99199999999999,64.4,69.8,1021,100,2,,90,Mist
1507892400,2017-10-13 11:00:00 +0000 UTC,66.99199999999999,64.4,69.8,1021,100,2,,90,Fog
1507896000,2017-10-13 12:00:00 +0000 UTC,68.81000000000009,64.4,71.6,1021,100,2,0.3,90,Mist
1507896000,2017-10-13 12:00:00 +0000 UTC,68.81000000000009,64.4,71.6,1021,100,2,0.3,90,Fog
1507896000,2017-10-13 12:00:00 +0000 UTC,68.81000000000009,64.4,71.6,1021,100,2,0.3,90,Rain
