user_id,start_hub,start_latitude,start_longitude,end_hub,end_latitude,end_longitude,total_distance,total_cost,start_time_iso,end_time_iso
137024,WOODRUFF PARK,33.75603167,-84.38769333,CITY HALL,33.74839667,-84.39091333,0.96,0.0,2017-09-18 10:43:00,2017-09-18 10:52:00
306361,,33.77706333,-84.36548167,GREENWOOD AVE BELTLINE,33.77669833,-84.36521,5.52,-1.0,2017-09-18 10:43:00,2017-09-18 11:25:00
536235,PIEDMONT PARK WEST,33.786405,-84.37794833,IRWIN & EASTSIDE BELTLINE ,33.75758667,-84.36470167,3.46,0.75,2017-09-18 10:45:00,2017-09-18 11:20:00
536233,PIEDMONT PARK WEST,33.78642,-84.37793,IRWIN & EASTSIDE BELTLINE ,33.75759833,-84.36470667,3.45,0.75,2017-09-18 10:45:00,2017-09-18 11:20:00
500699,GSU ARTS & HUMANITIES BLDG, - , - ,GSU ARTS & HUMANITIES BLDG, - , - ,0.0,0.0,2017-09-18 10:49:00,2017-09-18 10:52:00
496381,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77867667,-84.40458667,GEORGIA TECH - CLOUGH BUILDING,33.77526167,-84.39631167,0.63,0.0,2017-09-18 11:04:00,2017-09-18 11:09:00
336464,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77876833,-84.40451333,GEORGIA TECH - TRANSIT HUB,33.772715,-84.39725667,0.71,0.0,2017-09-18 11:11:00,2017-09-18 11:18:00
78103,,33.73761667,-84.409055,Relay HQ,33.73761667,-84.409055,0.0,0.0,2017-09-18 11:13:00,2017-09-18 11:13:00
529538,GEORGIA TECH -BOBBY DODD STADIUM,33.77156833,-84.39200333,GEORGIA TECH - CLOUGH BUILDING,33.77528667,-84.39627667,0.59,0.0,2017-09-18 11:13:00,2017-09-18 11:18:00
136929,GEORGIA TECH - TRANSIT HUB,33.77272333,-84.39717333,GEORGIA TECH - CLOUGH BUILDING,33.77523667,-84.39628333,0.64,0.0,2017-09-18 11:20:00,2017-09-18 14:03:00
363193,GEORGIA TECH - CLOUGH BUILDING,33.775515,-84.39647,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77871833,-84.404585,0.67,0.0,2017-09-18 11:23:00,2017-09-18 11:31:00
399129,MARTA - MIDTOWN  (NORTH),33.78150833,-84.386205,FEDERAL RESERVE BANK OF ATLANTA,33.78301333,-84.384555,0.67,0.0,2017-09-18 11:31:00,2017-09-18 11:34:00
436909,MARTA - LENOX SQUARE,33.84569667,-84.359,,33.842255,-84.37317333,1.96,2.0,2017-09-18 11:35:00,2017-09-18 12:44:00
454913,,33.778015,-84.38468,MARTA - MIDTOWN  (NORTH),33.78154833,-84.386205,0.42,-1.0,2017-09-18 11:42:00,2017-09-18 11:47:00
536290,IRWIN & EASTSIDE BELTLINE ,33.75755,-84.36467,GREENWOOD AVE BELTLINE,33.776705,-84.36523167,5.53,6.0,2017-09-18 11:42:00,2017-09-18 12:52:00
536290,IRWIN & EASTSIDE BELTLINE ,33.75761667,-84.36472167,GREENWOOD AVE BELTLINE,33.77671833,-84.36523833,3.65,10.35,2017-09-18 11:43:00,2017-09-18 12:51:00
528206,IRWIN & EASTSIDE BELTLINE ,33.75754667,-84.3646,IRWIN & EASTSIDE BELTLINE ,33.75749333,-84.36461667,0.0,0.0,2017-09-18 11:44:00,2017-09-18 11:45:00
509903,5TH & ARGONNE,33.77546167,-84.377735,LITTLE FIVE POINTS,33.76415833,-84.35075833,2.83,0.0,2017-09-18 11:45:00,2017-09-18 12:05:00
536233,IRWIN & EASTSIDE BELTLINE ,33.75767333,-84.36462333,HISTORIC FOURTH WARD PARK,33.77082667,-84.36548833,1.61,2.55,2017-09-18 11:46:00,2017-09-18 12:03:00
536235,IRWIN & EASTSIDE BELTLINE ,33.75759833,-84.36470667,HISTORIC FOURTH WARD PARK,33.77085,-84.36551833,1.63,2.55,2017-09-18 11:46:00,2017-09-18 12:03:00
465201,PONCE - HIGHLAND,33.77317667,-84.352535,ATKINS PARK,33.77545833,-84.35319833,0.2,0.0,2017-09-18 11:51:00,2017-09-18 11:52:00
454913,,33.77864167,-84.38542667,MARTA - MIDTOWN  (NORTH),33.78157333,-84.38616167,0.3,-1.0,2017-09-18 11:56:00,2017-09-18 11:59:00
484319,GEORGIA TECH - CLOUGH BUILDING,33.77523,-84.39625,GEORGIA TECH - CRC,33.77566333,-84.40238,0.63,0.0,2017-09-18 12:00:00,2017-09-18 12:06:00
412448,FAIRLIE-POPLAR DISTRICT,33.75541333,-84.390935,,33.749485,-84.383635,0.7,2.0,2017-09-18 12:02:00,2017-09-18 12:08:00
505100,,33.78061167,-84.369175,PIEDMONT PARK WEST,33.78635333,-84.37798667,1.11,-1.0,2017-09-18 12:03:00,2017-09-18 12:15:00
536319,,33.76056833,-84.38492667,,33.75553833,-84.38292333,0.6,2.0,2017-09-18 12:07:00,2017-09-18 12:28:00
496189,HOME PARK,33.78188667,-84.40449667,GEORGIA TECH - TRANSIT HUB,33.77271833,-84.39732,0.83,0.0,2017-09-18 12:08:00,2017-09-18 12:15:00
358024,TECH SQUARE ,33.77662167,-84.38913333,GEORGIA TECH -BOBBY DODD STADIUM,33.77155667,-84.391995,0.54,0.0,2017-09-18 12:09:00,2017-09-18 12:12:00
536326,,33.75996167,-84.38563667,,33.755545,-84.38293167,1.97,2.0,2017-09-18 12:10:00,2017-09-18 12:30:00
264790,WEST END STATION,33.73792667,-84.41753333,WEST END STATION,33.73792667,-84.41753333,0.0,0.0,2017-09-18 12:15:00,2017-09-18 12:27:00
412448,,33.74949333,-84.38370833,FAIRLIE-POPLAR DISTRICT,33.75551167,-84.39126333,0.75,-1.0,2017-09-18 12:18:00,2017-09-18 12:36:00
482967,KING OF POPS,33.76377833,-84.35892667,HISTORIC FOURTH WARD PARK,33.77080667,-84.36550833,0.76,0.0,2017-09-18 12:19:00,2017-09-18 12:25:00
497192,TECH PARKWAY,33.77744,-84.40753833,GEORGIA TECH - TRANSIT HUB,33.772715,-84.3973,0.75,0.0,2017-09-18 12:19:00,2017-09-18 12:24:00
536349,STUDIOPLEX,33.75683,-84.36655333,STUDIOPLEX,33.75683,-84.36655333,7.84,18.3,2017-09-18 12:30:00,2017-09-18 15:01:00
332203,KING OF POPS,33.76366667,-84.358995,HISTORIC FOURTH WARD PARK,33.77080833,-84.365525,0.74,0.0,2017-09-18 12:35:00,2017-09-18 12:41:00
516646,MARTA - CIVIC CENTER ,33.765025,-84.387745,GEORGIA TECH - TRANSIT HUB,33.7727,-84.39724667,1.09,0.0,2017-09-18 12:40:00,2017-09-18 12:50:00
530046,TECH PARKWAY,33.77753833,-84.40783333,GEORGIA TECH - CLOUGH BUILDING,33.77520667,-84.396285,0.89,0.0,2017-09-18 12:41:00,2017-09-18 12:49:00
530378,GEORGIA TECH - CLOUGH BUILDING,33.77497,-84.39636667,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77868167,-84.40454333,0.63,0.0,2017-09-18 12:43:00,2017-09-18 12:49:00
366297,MARTA - WEST END ,33.73710833,-84.41377,,33.75063333,-84.42636333,1.67,0.0,2017-09-18 12:44:00,2017-09-18 13:05:00
536123,GRANT PARK ,33.73591333,-84.373635,GRANT PARK ,33.73586167,-84.3736,1.44,0.0,2017-09-18 12:53:00,2017-09-18 13:28:00
436909,,33.84218833,-84.37314,MARTA - LENOX SQUARE,33.84557167,-84.35882333,0.97,-1.0,2017-09-18 12:54:00,2017-09-18 13:00:00
534882,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77863333,-84.40438667,,33.77693167,-84.39021167,0.96,2.0,2017-09-18 12:56:00,2017-09-18 13:08:00
489068,JUNIPER & 14TH ST,33.78630333,-84.3821,JUNIPER & 14TH ST,33.78641667,-84.38228167,3.78,0.0,2017-09-18 13:03:00,2017-09-18 13:32:00
536374,IRWIN & EASTSIDE BELTLINE ,33.75754833,-84.36472167,IRWIN & EASTSIDE BELTLINE ,33.75760833,-84.36469833,3.89,3.9,2017-09-18 13:06:00,2017-09-18 14:01:00
536319,,33.75581,-84.38303833,PIEDMONT &  AUBURN,33.755715,-84.38217,0.07,-1.0,2017-09-18 13:07:00,2017-09-18 13:14:00
336464,GEORGIA TECH - TRANSIT HUB,33.77274833,-84.39731,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77870333,-84.404575,0.72,0.0,2017-09-18 13:08:00,2017-09-18 13:16:00
358024,GEORGIA TECH -BOBBY DODD STADIUM,33.77129167,-84.39193167,MARTA - ARTS CENTER ,33.78931333,-84.38661833,1.58,0.0,2017-09-18 13:08:00,2017-09-18 13:20:00
536326,,33.7556,-84.38297333,PIEDMONT &  AUBURN,33.75573,-84.38219833,0.06,-1.0,2017-09-18 13:08:00,2017-09-18 13:14:00
363193,GEORGIA TECH - WEST CAMPUS HOUSING ,33.778925,-84.40449833,GEORGIA TECH - CLOUGH BUILDING,33.77524333,-84.39632333,0.66,0.0,2017-09-18 13:14:00,2017-09-18 13:20:00
536383,GREENWOOD AVE BELTLINE,33.77667833,-84.36522333,,33.77255333,-84.36471,1.84,3.65,2017-09-18 13:15:00,2017-09-18 13:56:00
536384,GREENWOOD AVE BELTLINE,33.77668167,-84.36522,,33.77254167,-84.36470167,1.84,3.5,2017-09-18 13:18:00,2017-09-18 13:58:00
511604,TECH SQUARE ,33.77649833,-84.38918667,GEORGIA TECH - CLOUGH BUILDING,33.77527,-84.39625667,0.59,0.0,2017-09-18 13:21:00,2017-09-18 13:26:00
501977,TECH SQUARE ,33.7766,-84.38915333,GEORGIA TECH - CLOUGH BUILDING,33.77527167,-84.39634167,0.5,0.0,2017-09-18 13:25:00,2017-09-18 13:28:00
520006,OUTWRIGHT STATION,33.78183667,-84.37928333,GSU ARTS & HUMANITIES BLDG,33.75416667,-84.38638167,2.18,0.0,2017-09-18 13:27:00,2017-09-18 13:44:00
280012,,33.748805,-84.42391667,,33.73943333,-84.43215833,1.43,0.0,2017-09-18 13:34:00,2017-09-18 13:56:00
536235,HISTORIC FOURTH WARD PARK,33.770765,-84.36560333,5TH & ARGONNE,33.775605,-84.37774833,2.03,3.15,2017-09-18 13:38:00,2017-09-18 13:59:00
536233,HISTORIC FOURTH WARD PARK,33.770705,-84.365635,5TH & ARGONNE,33.77561,-84.37775,2.02,3.15,2017-09-18 13:38:00,2017-09-18 13:59:00
530378,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77866833,-84.40458,GEORGIA TECH - CLOUGH BUILDING,33.77526167,-84.39632833,0.63,0.0,2017-09-18 13:38:00,2017-09-18 13:46:00
534882,,33.77667833,-84.39031667,GEORGIA TECH - WEST CAMPUS HOUSING ,33.778725,-84.40452833,0.96,-1.0,2017-09-18 13:52:00,2017-09-18 14:04:00
536433,VIRGINIA-HIGHLAND,33.78272833,-84.35456333,,33.77258833,-84.364735,1.53,2.0,2017-09-18 13:52:00,2017-09-18 14:12:00
501642,MARTA - NORTH AVE ,33.772365,-84.38726833,GEORGIA TECH - TRANSIT HUB,33.77269333,-84.39725667,0.73,0.0,2017-09-18 13:53:00,2017-09-18 13:59:00
507599,,33.75978,-84.38561,INMAN PARK VILLAGE,33.76190333,-84.35993833,3.43,-1.0,2017-09-18 13:56:00,2017-09-18 14:12:00
280012,,33.73943333,-84.43215833,,33.749005,-84.42394833,1.08,0.0,2017-09-18 13:59:00,2017-09-18 14:06:00
135315,CITY HALL,33.7483,-84.39126833,NELSON ST BRIDGE,33.75218333,-84.39782,0.95,0.0,2017-09-18 14:06:00,2017-09-18 14:13:00
536324,HISTORIC FOURTH WARD PARK,33.770845,-84.36554833,GREENWOOD AVE BELTLINE,33.77670333,-84.36522,4.28,1.65,2017-09-18 14:06:00,2017-09-18 14:47:00
450508,VIRGINIA-HIGHLAND,33.78264167,-84.35445333,VIRGINIA-HIGHLAND,33.7826,-84.354415,6.69,4.65,2017-09-18 14:09:00,2017-09-18 15:10:00
450508,VIRGINIA-HIGHLAND,33.78263,-84.35447167,VIRGINIA-HIGHLAND,33.78260333,-84.35443,6.7,8.7,2017-09-18 14:11:00,2017-09-18 15:09:00
536453,GREENWOOD AVE BELTLINE,33.77673833,-84.36498167,GREENWOOD AVE BELTLINE,33.77671,-84.365225,3.08,3.0,2017-09-18 14:16:00,2017-09-18 15:01:00
480215,HOME PARK,33.78199833,-84.40450333,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77869833,-84.40453667,0.29,0.0,2017-09-18 14:18:00,2017-09-18 14:22:00
498209,GEORGIA TECH - CRC,33.77546833,-84.402475,GEORGIA TECH - CLOUGH BUILDING,33.77526167,-84.396325,0.62,0.0,2017-09-18 14:20:00,2017-09-18 14:27:00
536470,GREENWOOD AVE BELTLINE,33.77670167,-84.36515167,GREENWOOD AVE BELTLINE,33.77672333,-84.365205,3.07,0.9,2017-09-18 14:26:00,2017-09-18 15:01:00
536477,IRWIN & EASTSIDE BELTLINE ,33.75760833,-84.36469833,IRWIN & EASTSIDE BELTLINE ,33.75758833,-84.3647,3.85,1.35,2017-09-18 14:32:00,2017-09-18 15:11:00
536479,IRWIN & EASTSIDE BELTLINE ,33.75763833,-84.36467333,IRWIN & EASTSIDE BELTLINE ,33.75762833,-84.36470333,3.84,1.05,2017-09-18 14:33:00,2017-09-18 15:10:00
495301,GEORGIA TECH -BOBBY DODD STADIUM,33.77156833,-84.39201667,TECH SQUARE ,33.776915,-84.38904167,0.57,0.0,2017-09-18 14:40:00,2017-09-18 14:44:00
529030,FEDERAL RESERVE BANK OF ATLANTA,33.78332333,-84.38481333,GEORGIA TECH - CLOUGH BUILDING,33.77529,-84.39618333,1.32,0.0,2017-09-18 14:42:00,2017-09-18 14:52:00
536495,PIEDMONT PARK WEST,33.78656667,-84.37788833,PIEDMONT PARK WEST,33.78644,-84.37793,0.97,0.0,2017-09-18 14:43:00,2017-09-18 14:55:00
519401,GEORGIA TECH -BOBBY DODD STADIUM,33.771365,-84.39151167,GEORGIA TECH - CLOUGH BUILDING,33.77526,-84.39624167,0.87,0.0,2017-09-18 14:48:00,2017-09-18 14:56:00
536500,PIEDMONT &  AUBURN,33.755805,-84.382265,JACKSON & CHAMBERLAIN,33.75378833,-84.37423167,0.59,0.0,2017-09-18 14:52:00,2017-09-18 15:02:00
536480,OUTWRIGHT STATION,33.782045,-84.37923333,OUTWRIGHT STATION,33.781775,-84.37913,5.27,25.0,2017-09-18 14:54:00,2017-09-18 21:08:00
536500,JACKSON & CHAMBERLAIN,33.75392667,-84.37433833,JACKSON & CHAMBERLAIN,33.75392667,-84.37433833,0.0,0.0,2017-09-18 15:03:00,2017-09-18 15:03:00
536500,JACKSON & CHAMBERLAIN,33.75381167,-84.37418833,,33.75237667,-84.37820167,0.33,2.0,2017-09-18 15:03:00,2017-09-18 15:10:00
536500,JACKSON & CHAMBERLAIN,33.75384167,-84.37420333,,33.75236333,-84.37822833,0.35,3.2,2017-09-18 15:04:00,2017-09-18 15:11:00
335634,MARTA - INMAN PARK ,33.757375,-84.35392833,INMAN PARK,33.76185333,-84.357895,0.59,0.0,2017-09-18 15:07:00,2017-09-18 15:11:00
510180,OUTWRIGHT STATION,33.78181167,-84.37909667,GSU ARTS & HUMANITIES BLDG,33.754105,-84.38627667,2.27,0.0,2017-09-18 15:11:00,2017-09-18 15:42:00
276632,,33.77279167,-84.397215,GEORGIA TECH - TRANSIT HUB,33.77279167,-84.397215,0.0,0.0,2017-09-18 15:13:00,2017-09-18 15:14:00
276632,GEORGIA TECH - TRANSIT HUB,33.77254167,-84.39731167,GEORGIA TECH - TRANSIT HUB,33.77254167,-84.39731167,0.0,0.0,2017-09-18 15:15:00,2017-09-18 15:15:00
276632,GEORGIA TECH - TRANSIT HUB,33.77265,-84.39727167,GEORGIA TECH - TRANSIT HUB,33.77278333,-84.39726833,0.01,0.0,2017-09-18 15:16:00,2017-09-18 15:16:00
276632,GEORGIA TECH - TRANSIT HUB,33.772675,-84.39724333,GEORGIA TECH - TRANSIT HUB,33.77266167,-84.3973,0.0,0.0,2017-09-18 15:16:00,2017-09-18 15:16:00
140872,,33.74983667,-84.39493167,CITY HALL,33.74837,-84.39094167,0.29,-0.6,2017-09-18 15:17:00,2017-09-18 15:20:00
536533,HISTORIC FOURTH WARD PARK,33.77088167,-84.36552667,HISTORIC FOURTH WARD PARK,33.7708,-84.36549,4.64,5.7,2017-09-18 15:19:00,2017-09-18 16:27:00
536533,HISTORIC FOURTH WARD PARK,33.77069833,-84.36558,HISTORIC FOURTH WARD PARK,33.7708,-84.36549,4.66,10.2,2017-09-18 15:20:00,2017-09-18 16:27:00
525227,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77864,-84.404515,GEORGIA TECH - TRANSIT HUB,33.77272,-84.39728667,0.72,0.0,2017-09-18 15:20:00,2017-09-18 16:19:00
276632,,33.77416333,-84.39667833,GEORGIA TECH - TRANSIT HUB,33.772715,-84.39722667,0.16,0.0,2017-09-18 15:25:00,2017-09-18 15:29:00
511615,,33.78112833,-84.386275,HOME PARK,33.78199167,-84.404385,1.08,-1.0,2017-09-18 15:41:00,2017-09-18 15:51:00
488712,GREENWOOD AVE BELTLINE,33.77664833,-84.36531333,GREENWOOD AVE BELTLINE,33.77668333,-84.36522167,0.05,0.0,2017-09-18 15:42:00,2017-09-18 15:44:00
488712,GREENWOOD AVE BELTLINE,33.77655833,-84.365155,PIEDMONT PARK WEST,33.786395,-84.37795167,11.97,4.05,2017-09-18 15:45:00,2017-09-18 17:39:00
536433,,33.77258833,-84.364735,VIRGINIA-HIGHLAND,33.78264167,-84.35441167,2.18,0.95,2017-09-18 15:47:00,2017-09-18 16:09:00
535147,,33.76456833,-84.38810667,CITY HALL,33.74836667,-84.39095667,1.47,-1.0,2017-09-18 15:48:00,2017-09-18 16:02:00
536590,HISTORIC FOURTH WARD PARK,33.770755,-84.36549,HISTORIC FOURTH WARD PARK,33.77078833,-84.36540833,3.11,2.1,2017-09-18 16:06:00,2017-09-18 16:50:00
536590,HISTORIC FOURTH WARD PARK,33.77080167,-84.36547833,HISTORIC FOURTH WARD PARK,33.77077333,-84.36545167,3.09,6.3,2017-09-18 16:08:00,2017-09-18 16:50:00
272877,TECH SQUARE ,33.77696,-84.389185,,33.77752667,-84.38425833,0.35,2.0,2017-09-18 16:13:00,2017-09-18 16:19:00
442243,PONCE - HIGHLAND,33.77317333,-84.35248333,PONCE - HIGHLAND,33.77319667,-84.35249667,7.28,0.0,2017-09-18 16:14:00,2017-09-18 16:58:00
386874,MARTA - CIVIC CENTER ,33.76456333,-84.38767667,GEORGIA TECH -BOBBY DODD STADIUM,33.77153167,-84.39192333,0.74,0.0,2017-09-18 16:15:00,2017-09-18 16:21:00
536598,PIEDMONT PARK WEST,33.78629,-84.37805167,PIEDMONT PARK WEST,33.786395,-84.37792,1.85,0.0,2017-09-18 16:15:00,2017-09-18 16:44:00
276632,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77865333,-84.40455333,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77869167,-84.40454167,0.0,0.0,2017-09-18 16:17:00,2017-09-18 16:18:00
519401,GEORGIA TECH - CLOUGH BUILDING,33.77540167,-84.39622833,GEORGIA TECH -BOBBY DODD STADIUM,33.77149,-84.39193667,0.57,0.0,2017-09-18 16:17:00,2017-09-18 16:22:00
276632,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77864667,-84.40437167,GEORGIA TECH - WEST CAMPUS HOUSING ,33.778725,-84.404325,0.01,0.0,2017-09-18 16:18:00,2017-09-18 16:19:00
495301,TECH SQUARE ,33.77684833,-84.38896167,GEORGIA TECH - CRC,33.77555,-84.40244,0.99,0.0,2017-09-18 16:18:00,2017-09-18 16:26:00
247364,5TH & ARGONNE,33.77552833,-84.37765833,IRWIN & EASTSIDE BELTLINE ,33.75759333,-84.36470167,12.29,1.2,2017-09-18 16:21:00,2017-09-18 18:00:00
524587,TECH PARKWAY,33.7775,-84.40767333,GEORGIA TECH - TRANSIT HUB,33.77271333,-84.39728,0.76,0.0,2017-09-18 16:23:00,2017-09-18 16:28:00
359314,GEORGIA TECH - CRC,33.775535,-84.40237333,GEORGIA TECH -BOBBY DODD STADIUM,33.77149,-84.39195333,0.87,0.0,2017-09-18 16:27:00,2017-09-18 16:36:00
272877,,33.77752667,-84.38425833,PIEDMONT PARK WEST,33.786365,-84.37793833,0.79,-1.0,2017-09-18 16:29:00,2017-09-18 16:38:00
536500,,33.75247333,-84.378255,MARTA - KING MEMORIAL ,33.750085,-84.37605,1.58,-1.0,2017-09-18 16:31:00,2017-09-18 17:23:00
420828,CHEROKEE & WOODWARD,33.74570667,-84.37331833,GRANT PARK ,33.73585,-84.37359167,0.71,0.0,2017-09-18 16:43:00,2017-09-18 16:47:00
520107,PIEDMONT PARK EAST,33.78643,-84.37131833,JUNIPER & 14TH ST,33.786335,-84.38197667,0.73,0.0,2017-09-18 16:50:00,2017-09-18 16:58:00
490547,RANDOLPH & EDGEWOOD,33.75444,-84.36804333,GSU ARTS & HUMANITIES BLDG,33.75419333,-84.38637167,1.08,0.0,2017-09-18 16:51:00,2017-09-18 17:01:00
448026,JACKSON & CHAMBERLAIN,33.75385833,-84.37429333,NELSON ST BRIDGE,33.75220833,-84.39779833,1.85,0.0,2017-09-18 16:51:00,2017-09-18 17:04:00
497349,MARTA - INMAN PARK ,33.75757667,-84.35399333,RANDOLPH & EDGEWOOD,33.75444333,-84.36807833,0.86,0.0,2017-09-18 16:53:00,2017-09-18 17:01:00
484319,GEORGIA TECH - CLOUGH BUILDING,33.77519,-84.39623167,GEORGIA TECH - CLOUGH BUILDING,33.77523333,-84.396195,0.01,0.0,2017-09-18 16:59:00,2017-09-18 17:00:00
484319,GEORGIA TECH - CLOUGH BUILDING,33.77524167,-84.39627833,GEORGIA TECH -BOBBY DODD STADIUM,33.77152333,-84.39195167,0.56,1.05,2017-09-18 17:00:00,2017-09-18 17:06:00
528206,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77862333,-84.40462667,THE COCA-COLA COMPANY,33.76963667,-84.39623,1.36,0.0,2017-09-18 17:02:00,2017-09-18 17:14:00
344736,GSU MARTA,33.75088333,-84.38662167,PARK & MEMORIAL,33.746505,-84.369645,1.24,0.0,2017-09-18 17:10:00,2017-09-18 17:18:00
296357,HISTORIC FOURTH WARD PARK,33.77078833,-84.36540833,KING OF POPS,33.76365833,-84.35895333,1.16,2.54,2017-09-18 17:13:00,2017-09-18 17:29:00
389680,GREENWOOD AVE BELTLINE,33.77668667,-84.36512167,INMAN PARK VILLAGE,33.76185833,-84.359945,1.18,0.0,2017-09-18 17:15:00,2017-09-18 17:27:00
414965,MARTA - MIDTOWN  (NORTH),33.78153333,-84.38648,PIEDMONT PARK EAST,33.78632,-84.371425,1.24,0.0,2017-09-18 17:16:00,2017-09-18 17:39:00
536500,,33.752315,-84.378175,PIEDMONT &  AUBURN,33.75571667,-84.38219,1.12,7.25,2017-09-18 17:18:00,2017-09-18 18:12:00
500699,PIEDMONT &  AUBURN,33.75585,-84.382205,GSU MARTA,33.75087833,-84.38589667,0.42,0.0,2017-09-18 17:19:00,2017-09-18 17:23:00
536500,MARTA - KING MEMORIAL ,33.75006667,-84.37605,PIEDMONT &  AUBURN,33.75572667,-84.38219667,1.3,7.35,2017-09-18 17:24:00,2017-09-18 18:12:00
536500,,33.74970667,-84.37556333,PIEDMONT &  AUBURN,33.755745,-84.38221333,0.8,6.2,2017-09-18 17:25:00,2017-09-18 18:12:00
536500,MARTA - KING MEMORIAL ,33.75577167,-84.38218667,PIEDMONT &  AUBURN,33.75577167,-84.38218667,1.35,16.05,2017-09-18 17:26:00,2017-09-18 19:13:00
402145,GEORGIA TECH - CRC,33.77554333,-84.40252,HOME PARK,33.78198167,-84.40438167,0.53,0.0,2017-09-18 17:33:00,2017-09-18 17:38:00
509871,GEORGIA TECH - CLOUGH BUILDING,33.77529833,-84.396195,HISTORIC FOURTH WARD PARK,33.77079,-84.36553833,2.25,0.0,2017-09-18 17:34:00,2017-09-18 17:53:00
536666,PIEDMONT PARK WEST,33.78628667,-84.37804333,PIEDMONT PARK WEST,33.78644333,-84.37790667,5.25,6.3,2017-09-18 17:35:00,2017-09-18 18:46:00
436352,JUNIPER & 14TH ST,33.78619167,-84.38197,CENTRAL PARK,33.76852667,-84.37774333,1.49,0.0,2017-09-18 17:35:00,2017-09-18 17:43:00
536666,PIEDMONT PARK WEST,33.78629833,-84.37779667,PIEDMONT PARK WEST,33.78643833,-84.37795833,5.23,10.5,2017-09-18 17:37:00,2017-09-18 18:47:00
527378,PIEDMONT PARK WEST,33.78638167,-84.37800833,MARTA - ARTS CENTER ,33.78928167,-84.38647833,0.81,0.0,2017-09-18 17:40:00,2017-09-18 18:05:00
487012,,33.77687167,-84.38903333,THE COCA-COLA COMPANY,33.76976833,-84.39631,0.92,0.0,2017-09-18 17:42:00,2017-09-18 17:49:00
404195,PIEDMONT PARK WEST,33.786395,-84.37795167,MARTA - ARTS CENTER ,33.78930833,-84.38657833,0.64,0.0,2017-09-18 17:44:00,2017-09-18 18:07:00
511604,GEORGIA TECH - CRC,33.77559,-84.402345,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77870667,-84.40453833,0.35,0.0,2017-09-18 17:44:00,2017-09-18 17:47:00
275568,PIEDMONT PARK WEST,33.786335,-84.37790667,MARTA - ARTS CENTER ,33.78929167,-84.38659,0.71,2.94,2017-09-18 17:45:00,2017-09-18 18:06:00
453321,MARTA - INMAN PARK ,33.75751167,-84.353805,ATLANTA BICYCLE COALITION - VIRTUAL HUB,33.75250167,-84.35820167,1.12,0.0,2017-09-18 17:56:00,2017-09-18 18:05:00
414965,PIEDMONT PARK EAST,33.78631833,-84.37148167,IRWIN & EASTSIDE BELTLINE ,33.7576,-84.3647,3.71,0.15,2017-09-18 17:57:00,2017-09-18 19:02:00
350126,MARTA - PEACHTREE CENTER ,33.75788333,-84.38762167,HIGHLAND - FREEDOM TRAIL,33.761405,-84.36581667,2.04,0.0,2017-09-18 17:57:00,2017-09-18 18:12:00
521077,HISTORIC FOURTH WARD PARK,33.77078,-84.36560667,PIEDMONT PARK WEST,33.786405,-84.37795167,1.74,0.0,2017-09-18 17:58:00,2017-09-18 18:26:00
379904,MARTA - INMAN PARK ,33.75728,-84.353845,EDGEWOOD & EASTSIDE BELTLINE,33.75434833,-84.36534167,0.71,0.0,2017-09-18 17:59:00,2017-09-18 18:03:00
247364,IRWIN & EASTSIDE BELTLINE ,33.75759333,-84.36470167,HISTORIC FOURTH WARD PARK,33.77082333,-84.36553,1.28,1.07,2017-09-18 18:07:00,2017-09-18 18:15:00
489125,,33.77633833,-84.389395,KING OF POPS,33.76371833,-84.35889333,3.29,-1.0,2017-09-18 18:09:00,2017-09-18 18:31:00
480215,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77857667,-84.40438167,GEORGIA TECH - CLOUGH BUILDING,33.77523833,-84.396355,0.68,0.0,2017-09-18 18:12:00,2017-09-18 18:19:00
495301,GEORGIA TECH - CLOUGH BUILDING,33.77517333,-84.39631167,GEORGIA TECH -BOBBY DODD STADIUM,33.77156667,-84.391945,0.51,0.0,2017-09-18 18:15:00,2017-09-18 18:20:00
489663,,33.77634833,-84.38933333,GREENWOOD AVE BELTLINE,33.77674,-84.36514667,1.95,-1.0,2017-09-18 18:16:00,2017-09-18 18:29:00
358024,MARTA - ARTS CENTER ,33.78936667,-84.386655,GEORGIA TECH -BOBBY DODD STADIUM,33.77152833,-84.391975,1.63,0.0,2017-09-18 18:17:00,2017-09-18 18:29:00
489068,JUNIPER & 14TH ST,33.78638333,-84.38199833,JUNIPER & 14TH ST,33.78631,-84.38205,3.46,8.25,2017-09-18 18:18:00,2017-09-18 19:40:00
